# Line data CSV and plot json.

reference_time,reference_plasma_current,reconstruction_time,reconstruction_plasma_current,reference_axis_z,reconstruction_axis_z,x_point_z_time,x_point_z_reference,x_point_z_reconstruction,shape_rmse,growth_rate_time,growth_rate_gamma
0.47750000000000004,-150.0,0.47750020027160645,-149.97328532933338,0.02255327868852459,0.03535083289671993,0.8412,-0.3807,-0.3872437472045493,1.612265734555823,,
0.4776,-150.0,0.47760009765625,-150.00637757574196,0.022510245901639345,0.03532160378065584,0.8412999999999999,-0.3807,-0.3872195451200396,1.6078993711006362,,
0.4777,-150.0,0.47769999504089355,-150.10382474579197,0.0224672131147541,0.03511370851350594,0.8413999999999999,-0.3807,-0.3872931565199669,1.5733714722473202,,
0.4778,-150.0,0.4778001308441162,-150.00180106399463,0.022424180327868852,0.03493335469447581,0.8414999999999999,-0.3807,-0.3876472570139529,1.5686973697102868,,
0.4779,-150.0,0.47790002822875977,-149.98496995556064,0.02238114754098361,0.03499691192395253,0.8415999999999999,-0.3807,-0.3873561650176192,1.5888795034478937,,
0.47800000000000004,-150.0,0.4780001640319824,-149.9445407776968,0.02233811475409836,0.03496869010669957,0.8416999999999999,-0.3807,-0.38699874031298515,1.6078037429553125,,
0.4781,-150.0,0.478100061416626,-149.89794997261268,0.022295081967213116,0.03487947153196247,0.8418000000000001,-0.3807,-0.38684609747872695,1.6269130727064165,,
0.4782,-150.0,0.47820019721984863,-149.96518587501404,0.02225204918032787,0.03480568923906103,0.8419000000000001,-0.3807,-0.38684609747872695,1.6229783384602186,,
0.4783,-150.0,0.4783000946044922,-150.0216452352052,0.022209016393442624,0.0347620310147669,0.8420000000000001,-0.3807,-0.3868089611083096,1.6169985183367253,,
0.4784,-150.0,0.47839999198913574,-150.03435154252,0.022165983606557377,0.03459515125818153,0.8421000000000001,-0.3807,-0.3869581062714364,1.5916636993413458,,
0.47850000000000004,-150.0,0.4785001277923584,-150.06410189530231,0.02212295081967213,0.03446333774168667,0.8422000000000001,-0.3807,-0.38715546666352696,1.5787481696662071,,
0.4786,-150.0,0.47860002517700195,-150.02473251254838,0.022079918032786885,0.034349748794368536,0.8423,-0.3807,-0.3871599219281879,1.5884556226841973,,
0.4787,-150.0,0.4787001609802246,-149.92290820279717,0.02203688524590164,0.034388895088502534,0.8424,-0.3807,-0.38682615275338994,1.6149649937962294,,
0.4788,-150.0,0.47880005836486816,-149.85976863947,0.021993852459016396,0.03440073200855696,0.8425,-0.3807,-0.38654117846670405,1.640219837764117,,
0.4789,-150.0,0.4789001941680908,-149.90213099432495,0.02195081967213115,0.034325639795733866,0.8426,-0.3807,-0.38654117846670405,1.6401847503203133,,
0.47900000000000004,-150.0,0.4790000915527344,-149.9563077469038,0.021907786885245903,0.034296362611005105,0.8427,-0.3807,-0.3865726824003971,1.6412568659470206,,
0.4791,-150.0,0.47909998893737793,-149.9804816546072,0.021864754098360653,0.034135006679313594,0.8428,-0.3807,-0.3866163683494125,1.6300835395722413,,
0.4792,-150.0,0.4792001247406006,-149.9576178895903,0.02182172131147541,0.03392898196875029,0.8429,-0.3807,-0.3868950520629084,1.6073191817652333,,
0.4793,-150.0,0.47930002212524414,-149.98465322511464,0.021778688524590167,0.033628830756005174,0.843,-0.3807,-0.3870777866356915,1.584551405865811,,
0.4794,-150.0,0.4794001579284668,-149.9322044929968,0.021735655737704918,0.03343169547549823,0.8431,-0.3807,-0.38703321537710317,1.5914486681298596,,
0.47950000000000004,-150.0,0.47950005531311035,-149.81042216727073,0.02169262295081967,0.03350802456731758,0.8432,-0.3807,-0.3865187886536369,1.6214751782130024,,
0.4796,-150.0,0.479600191116333,-149.77447639262468,0.021649590163934425,0.03350720515914742,0.8432999999999999,-0.3807,-0.3865187886536369,1.6428774784689335,,
0.4797,-150.0,0.47970008850097656,-149.8166157263086,0.021606557377049182,0.03345060511623684,0.8433999999999999,-0.3807,-0.3865495825252004,1.6419872155246567,,
0.4798,-150.0,0.4797999858856201,-149.84044553347823,0.021563524590163936,0.03328913786973296,0.8434999999999999,-0.3807,-0.3866720076999437,1.6428057957085338,,
0.4799,-150.0,0.4799001216888428,-149.92161540001808,0.02152049180327869,0.03327280428388171,0.8435999999999999,-0.3807,-0.38682255018877637,1.6169004737749317,,
0.48000000000000004,-150.0,0.48000001907348633,-149.9437494033593,0.021477459016393443,0.033026545648689266,0.8436999999999999,-0.3807,-0.38699676112888093,1.5920903263861703,,
0.4801,-150.0,0.480100154876709,-149.9536721834342,0.021434426229508197,0.03277781427626337,0.8438000000000001,-0.3807,-0.38740060385839736,1.5904482533475386,,
0.4802,-150.0,0.48020005226135254,-149.8047987380321,0.021391393442622954,0.03292203450565538,0.8439000000000001,-0.3807,-0.3871287876552044,1.6264077518526388,,
0.4803,-150.0,0.4803001880645752,-149.78769940875068,0.021348360655737707,0.033018416887232026,0.8440000000000001,-0.3807,-0.38666121880234683,1.653916586507419,,
0.4804,-150.0,0.48040008544921875,-149.82753803605883,0.02130532786885246,0.03302044872300364,0.8441000000000001,-0.3807,-0.38645971499866505,1.6612480047887326,,
0.48050000000000004,-150.0,0.4804999828338623,-149.88824171254075,0.02126229508196721,0.032988227091199376,0.8442000000000001,-0.3807,-0.38645971499866505,1.6624119710715046,,
0.4806,-150.0,0.48060011863708496,-149.91492377586854,0.02121926229508197,0.03306501990961774,0.8443,-0.3807,-0.3866911470677878,1.6664507029146605,,
0.4807,-150.0,0.4807000160217285,-149.99582701693683,0.021176229508196726,0.033073443109577175,0.8444,-0.3807,-0.3867626030809737,1.6520121390362301,,
0.4808,-150.0,0.48080015182495117,-150.0449455891833,0.021133196721311476,0.032801556961807754,0.8445,-0.3807,-0.3871497918952719,1.6229779933701936,,
0.4809,-150.0,0.4809000492095947,-149.9649722454292,0.02109016393442623,0.0326886438000976,0.8446,-0.3807,-0.38739543700926427,1.6306388623792027,,
0.48100000000000004,-150.0,0.4810001850128174,-149.93038669888384,0.021047131147540983,0.03270370916159437,0.8447,-0.3807,-0.38702177458772846,1.6480326251875583,,
0.4811,-150.0,0.48110008239746094,-149.8185051747673,0.02100409836065574,0.03276544328054336,0.8448,-0.3807,-0.38662980618557885,1.676239198698051,,
0.4812,-150.0,0.4811999797821045,-149.83978672217765,0.02096106557377049,0.03275897209460201,0.8449,-0.3807,-0.38662980618557885,1.6880897435163018,,
0.4813,-150.0,0.48130011558532715,-149.90612809328323,0.020918032786885248,0.03268460006734769,0.845,-0.3807,-0.3867472307025345,1.6862515490755914,,
0.4814,-150.0,0.4814000129699707,-149.96254118367975,0.020875,0.03268688573743356,0.8451,-0.3807,-0.3867823641412242,1.675081030621005,,
0.48150000000000004,-150.0,0.48150014877319336,-149.99274962274063,0.020831967213114755,0.03246926880282867,0.8452,-0.3807,-0.3870506882571001,1.642856821510175,,
0.48160000000000003,-150.0,0.4816000461578369,-150.04864002758666,0.02078893442622951,0.032257976591338645,0.8452999999999999,-0.3807,-0.38735710972392645,1.6315135087356127,,
0.4817,-150.0,0.48170018196105957,-150.00435704290592,0.020745901639344262,0.032236312308643614,0.8453999999999999,-0.3807,-0.38734775041941144,1.6506279158278787,,
0.4818,-150.0,0.4818000793457031,-149.90524187946573,0.02070286885245902,0.032467988655843015,0.8454999999999999,-0.3807,-0.3866075574894096,1.6911603405877977,,
0.4819,-150.0,0.4819002151489258,-149.82772752442347,0.02065983606557377,0.03249135244334485,0.8455999999999999,-0.3807,-0.3866075574894096,1.706003045017004,,
0.48200000000000004,-150.0,0.48200011253356934,-149.92874536686372,0.020616803278688527,0.03253838061711472,0.8456999999999999,-0.3807,-0.38668600421157995,1.7101395772332446,,
0.48210000000000003,-150.0,0.4821000099182129,-149.94621310893467,0.020573770491803277,0.032555940480625024,0.8458000000000001,-0.3807,-0.3866873665313565,1.7187469420255552,,
0.4822,-150.0,0.48220014572143555,-150.03183963020007,0.020530737704918034,0.03254598897408587,0.8459000000000001,-0.3807,-0.3868835938250493,1.696548329206777,,
0.4823,-150.0,0.4823000431060791,-150.0220605869095,0.020487704918032788,0.032381156127419715,0.8460000000000001,-0.3807,-0.38698926092771097,1.6754505608793893,,
0.4824,-150.0,0.48240017890930176,-150.09701790535948,0.02044467213114754,0.03219370128694137,0.8461000000000001,-0.3807,-0.3873016114488068,1.6689337848749617,,
0.48250000000000004,-150.0,0.4825000762939453,-150.00626378924983,0.020401639344262295,0.03223929159783701,0.8462000000000001,-0.3807,-0.3870473178989914,1.6904666452379684,,
0.48260000000000003,-150.0,0.48260021209716797,-149.88498568444774,0.02035860655737705,0.03241668213315977,0.8463,-0.3807,-0.3870473178989914,1.725908960596957,,
0.4827,-150.0,0.4827001094818115,-149.88745190053714,0.020315573770491806,0.03242185585337723,0.8464,-0.3807,-0.38681889653657936,1.73812016610735,,
0.4828,-150.0,0.4828000068664551,-149.95546878443577,0.02027254098360656,0.032426944510269534,0.8465,-0.3807,-0.386723047460041,1.7406970450284671,,
0.4829,-150.0,0.48290014266967773,-149.9589737136304,0.020229508196721313,0.03247295131441056,0.8466,-0.3807,-0.3867943913394585,1.750407418114846,,
0.48300000000000004,-150.0,0.4830000400543213,-150.01694759425163,0.020186475409836063,0.032314664808928174,0.8467,-0.3807,-0.3868794253672026,1.7121448528393641,,
0.48310000000000003,-150.0,0.48310017585754395,-150.12719977852703,0.02014344262295082,0.03206479136963164,0.8468,-0.3807,-0.38719075070287645,1.681853540500292,,
0.4832,-150.0,0.4832000732421875,-150.11105554671815,0.020100409836065578,0.031959085270801546,0.8469,-0.3807,-0.38725943743520846,1.7079981841080802,,
0.4833,-150.0,0.48330020904541016,-149.96968366874341,0.020057377049180328,0.0319855891235237,0.847,-0.3807,-0.38725943743520846,1.7294308575515023,,
0.4834,-150.0,0.4834001064300537,-149.97612272241759,0.02001434426229508,0.032217058361916254,0.8471,-0.3807,-0.3868423755882076,1.7444233139052963,,
0.48350000000000004,-150.0,0.48350000381469727,-149.9321605200738,0.019971311475409835,0.032393331688797045,0.8472,-0.3807,-0.38653201297641765,1.7671580299838292,,
0.48360000000000003,-150.0,0.4836001396179199,-150.05245625272252,0.019928278688524592,0.032384575971154586,0.8472999999999999,-0.3807,-0.38666850833472066,1.7594613708083633,,
0.4837,-150.0,0.4837000370025635,-150.04792958189913,0.019885245901639346,0.03250297562348396,0.8473999999999999,-0.3807,-0.38663738279262067,1.7719545201003564,,
0.4838,-150.0,0.48380017280578613,-150.08906108561413,0.0198422131147541,0.03234078295561318,0.8474999999999999,-0.3807,-0.38670433971150653,1.7455131299814182,,
0.4839,-150.0,0.4839000701904297,-150.1254488333788,0.019799180327868853,0.03220725824746907,0.8475999999999999,-0.3807,-0.3871512609241924,1.739120225189886,,
0.48400000000000004,-150.0,0.48400020599365234,-150.08435390760718,0.019756147540983607,0.03204253045911995,0.8476999999999999,-0.3807,-0.3871512609241924,1.7492939655549613,,
0.48410000000000003,-150.0,0.4841001033782959,-149.97785600917618,0.01971311475409836,0.032213833759280615,0.8478000000000001,-0.3807,-0.3868193735199783,1.7743811753460343,,
0.4842,-150.0,0.48420000076293945,-149.94790552563813,0.019670081967213118,0.03223322016142916,0.8479000000000001,-0.3807,-0.3866660463705892,1.7821297777844665,,
0.4843,-150.0,0.4843001365661621,-149.9666445078945,0.01962704918032787,0.032271976300349,0.8480000000000001,-0.3807,-0.38656169400927715,1.7926599641072016,,
0.4844,-150.0,0.48440003395080566,-150.00675182649886,0.01958401639344262,0.032275222865677716,0.8481000000000001,-0.3807,-0.38659076509784207,1.7898354187489622,,
0.48450000000000004,-150.0,0.4845001697540283,-150.05835470613476,0.01954098360655738,0.03220141015155521,0.8482000000000001,-0.3807,-0.3867331829342409,1.7753238185105973,,
0.48460000000000003,-150.0,0.4846000671386719,-150.1042695078732,0.019497950819672132,0.03189425713622883,0.8483,-0.3807,-0.3872965399345974,1.7451619946642212,,
0.4847,-150.0,0.48470020294189453,-150.17431854120386,0.019454918032786886,0.03175550251340981,0.8484,-0.3807,-0.3872965399345974,1.7441381379500058,,
0.4848,-150.0,0.4848001003265381,-150.09379275786097,0.01941188524590164,0.031726718889669,0.8485,-0.3807,-0.3873979520244198,1.7683783849399362,,
0.4849,-150.0,0.48489999771118164,-149.99617766141287,0.019368852459016393,0.031845729833841,0.8486,-0.3807,-0.3870410611129666,1.7872617939095388,,
0.48500000000000004,-150.0,0.4850001335144043,-150.01704832432293,0.01932581967213115,0.03207354143489048,0.8487,-0.3807,-0.386758594723747,1.8060899089929996,,
0.48510000000000003,-150.0,0.48510003089904785,-150.02587437487884,0.0192827868852459,0.032152720154340536,0.8488,-0.3807,-0.3867049622819441,1.821499192860298,,
0.4852,-150.0,0.4852001667022705,-150.10787593684327,0.019239754098360654,0.03213391289337362,0.8489,-0.3807,-0.38683969121752015,1.813379048775016,,
0.4853,-150.0,0.48530006408691406,-150.12416449257694,0.01919672131147541,0.03206215526580689,0.849,-0.3807,-0.38698671118603445,1.7950124383816934,,
0.4854,-150.0,0.4854001998901367,-150.1860305083201,0.019153688524590165,0.031893260376561296,0.8491,-0.3807,-0.38698671118603445,1.774664398598274,,
0.48550000000000004,-150.0,0.4855000972747803,-150.2398017947842,0.01911065573770492,0.0316767896052195,0.8492,-0.3807,-0.3874330497239829,1.7704090230669136,,
0.48560000000000003,-150.0,0.48559999465942383,-150.11875814228446,0.019067622950819672,0.03170091095599707,0.8492999999999999,-0.3807,-0.3876111901419683,1.793819133809185,,
0.4857,-150.0,0.4857001304626465,-150.08652882177117,0.019024590163934426,0.03178555493090455,0.8493999999999999,-0.3807,-0.38713174346616436,1.8106370163071508,,
0.4858,-150.0,0.48580002784729004,-150.0993761830204,0.01898155737704918,0.03186261127773772,0.8494999999999999,-0.3807,-0.386735226922834,1.8188812833452594,,
0.4859,-150.0,0.4859001636505127,-150.08912932604272,0.018938524590163937,0.031763452638483854,0.8495999999999999,-0.3807,-0.38682381802424287,1.8213589949609699,,
0.48600000000000004,-150.0,0.48600006103515625,-150.15158187490522,0.018895491803278687,0.03171943003873807,0.8496999999999999,-0.3807,-0.3869299844013593,1.8025683148519187,,
0.48610000000000003,-150.0,0.4861001968383789,-150.21955429796878,0.018852459016393444,0.031441399834132584,0.8497999999999999,-0.3807,-0.3869299844013593,1.7597897812216556,,
0.4862,-150.0,0.48620009422302246,-150.21440271524804,0.018809426229508194,0.031194624708713644,0.8499000000000001,-0.3806999999999999,-0.3872463398936985,1.7580341728324904,,
0.4863,-150.0,0.486299991607666,-150.24156468293643,0.01876639344262295,0.031112523639895688,0.8500000000000001,-0.3807,-0.38755906966313697,1.7684517915929339,,
0.4864,-150.0,0.48640012741088867,-150.15276956042453,0.01872336065573771,0.031144907572492445,0.8501000000000001,-0.3807,-0.38755922891881506,1.7943377726949028,,
0.48650000000000004,-150.0,0.4865000247955322,-150.09369076065138,0.01868032786885246,0.03138962220407414,0.8502000000000001,-0.3807,-0.38710490673971804,1.8170750866593648,,
0.48660000000000003,-150.0,0.4866001605987549,-150.10030692999305,0.018637295081967212,0.03153161362007823,0.8503000000000001,-0.3806999999999999,-0.3868151017300468,1.8242456558654407,,
0.4867,-150.0,0.48670005798339844,-150.07893479449203,0.018594262295081966,0.03148190045778977,0.8504,-0.3807,-0.386803859331648,1.8289113697472925,,
0.4868,-150.0,0.4868001937866211,-150.06339102954348,0.018551229508196723,0.03139637771779654,0.8505,-0.3807,-0.386803859331648,1.8129680992322432,,
0.4869,-150.0,0.48690009117126465,-150.1040642964855,0.018508196721311473,0.03114505024677936,0.8506,-0.3807,-0.3869527067126635,1.7839197861864764,,
0.48700000000000004,-150.0,0.4869999885559082,-150.10214263812014,0.01846516393442623,0.03093061557743745,,,,1.7828549456242682,,
0.48710000000000003,-150.0,0.48710012435913086,-150.0658450090774,0.018422131147540984,0.030834169914926737,,,,1.789001482603948,,
0.4872,-150.0,0.4872000217437744,-149.9705304380873,0.018379098360655738,0.030883266808442864,,,,1.8149373148884165,,
0.4873,-150.0,0.48730015754699707,-149.8794353240382,0.01833606557377049,0.0310949712475288,,,,1.8331772664646446,,
0.4874,-150.0,0.4874000549316406,-149.8426743706675,0.018293032786885245,0.030946513679997765,,,,1.8281174102514446,,
0.48750000000000004,-150.0,0.4875001907348633,-149.79494404173283,0.018250000000000002,0.03078571937573797,,,,1.8277903712995849,,
0.48760000000000003,-150.0,0.48760008811950684,-149.82770617908017,0.018206967213114753,0.030481444627341172,,,,1.7760392764652573,,
0.4877,-150.0,0.4876999855041504,-149.87333509958628,0.01816393442622951,0.030152091637623907,,,,1.7433734755447061,,
0.4878,-150.0,0.48780012130737305,-149.8394894453751,0.018120901639344263,0.029822597814853934,,,,1.7611448583104972,,
0.4879,-150.0,0.4879000186920166,-149.7563560561997,0.018077868852459017,0.029711747966079817,,,,1.7766517888336608,,
0.48800000000000004,-150.0,0.48800015449523926,-149.65385429558353,0.01803483606557377,0.029764316917287002,,,,1.794156376025571,,
0.48810000000000003,-150.0,0.4881000518798828,-149.58484953170841,0.017991803278688524,0.029830026236497928,,,,1.7989709206894848,,
0.4882,-150.0,0.48820018768310547,-149.48818868228628,0.017948770491803278,0.029673226078585805,,,,1.7957521679178294,,
0.4883,-150.0,0.488300085067749,-149.54544305884266,0.01790573770491803,0.02938654309513916,,,,1.7466515714540787,,
0.4884,-150.0,0.4883999824523926,-149.5093348234621,0.01786270491803279,0.028912904083888812,,,,1.6889707865829509,,
0.48850000000000005,-150.0,0.48850011825561523,-149.58037073946184,0.017819672131147542,0.028443626899053057,,,,1.6743442255559837,,
0.48860000000000003,-150.0,0.4886000156402588,-149.50065774994493,0.017776639344262296,0.028223580139740426,,,,1.6995158539224033,,
0.4887,-150.0,0.48870015144348145,-149.35716194166278,0.01773360655737705,0.02807838971982984,,,,1.7114845344184848,,
0.4888,-150.0,0.488800048828125,-149.32823507498247,0.017690573770491803,0.028125822865143552,,,,1.7151729780744096,,
0.4889,-150.0,0.48890018463134766,-149.24148189675915,0.01764754098360656,0.028078144669436665,,,,1.7116434925169466,,
0.48900000000000005,-150.0,0.4890000820159912,-149.2519928904932,0.01760450819672131,0.027750789487187028,,,,1.669006194228119,,
0.48910000000000003,-150.0,0.48909997940063477,-149.2142960013287,0.017561475409836064,0.027315041260082582,,,,1.6156608707473423,,
0.4892,-150.0,0.4892001152038574,-149.2709375322796,0.01751844262295082,0.026782821328576942,,,,1.5809690213067977,,
0.4893,-150.0,0.489300012588501,-149.28903257863567,0.017475409836065575,0.026370779357506383,,,,1.5870707375826638,,
0.4894,-150.0,0.48940014839172363,-149.07732316468915,0.01743237704918033,0.026208590029066326,,,,1.6169446910019223,,
0.48950000000000005,-150.0,0.4895000457763672,-149.07895271434833,0.017389344262295083,0.026194875946619536,,,,1.6087441298696277,,
0.48960000000000004,-150.0,0.48960018157958984,-149.0179928490549,0.017346311475409836,0.026264583489376027,,,,1.6025236395748013,,
0.4897,-150.0,0.4897000789642334,-148.9948879998672,0.01730327868852459,0.02611527890196045,,,,1.587043132609557,,
0.4898,-150.0,0.48980021476745605,-149.01780076104737,0.017260245901639343,0.025900251830541295,,,,1.5328495134632267,,
0.4899,-150.0,0.4899001121520996,-149.0176198345805,0.017217213114754097,0.025369533127148996,,,,1.4783121527250918,,
0.49000000000000005,-150.0,0.49000000953674316,-149.10747406506212,0.017174180327868854,0.024866957550447245,,,,1.461777198296772,,
0.49010000000000004,-150.0,0.4901001453399658,-148.98544994501788,0.017131147540983604,0.02455630287975342,,,,1.489515538852118,,
0.4902,-150.0,0.4902000427246094,-148.87651889879052,0.01708811475409836,0.02451028184604485,,,,1.499483888928355,,
0.4903,-150.0,0.49030017852783203,-148.82356143882657,0.017045081967213115,0.024508903251507782,,,,1.4946212034180628,,
0.4904,-150.0,0.4904000759124756,-148.8724309683356,0.01700204918032787,0.024534983491858262,,,,1.4816752408535994,,
0.4905,-150.0,0.49050021171569824,-148.85872436025744,0.016959016393442623,0.02429162845854408,,,,1.4335246285456253,,
0.49060000000000004,-150.0,0.4906001091003418,-148.88070501067438,0.016915983606557376,0.024044674773116576,,,,1.3842264050228823,,
0.4907,-150.0,0.49070000648498535,-148.91957574772817,0.016872950819672133,0.023519767622920008,,,,1.3442947860632015,,
0.4908,-150.0,0.490800142288208,-148.9083297626826,0.016829918032786884,0.023178744794308374,,,,1.3568772747365563,,
0.4909,-150.0,0.49090003967285156,-148.86322241818306,0.016786885245901637,0.023022186279172543,,,,1.3766462433424718,,
0.491,-150.0,0.4910001754760742,-148.71194962247696,0.016743852459016394,0.023018869691130938,,,,1.3845406829101399,,
0.49110000000000004,-150.0,0.4911000728607178,-148.68785425814295,0.016700819672131148,0.023134829975209263,,,,1.383195084036965,,
0.4912,-150.0,0.49120020866394043,-148.74311215033285,0.0166577868852459,0.023333653012128894,,,,1.3716326050250163,,
0.4913,-150.0,0.491300106048584,-148.81791393783303,0.016614754098360655,0.023176164009333998,,,,1.3272863409819762,,
0.4914,-150.0,0.49140000343322754,-148.87762995519603,0.01657172131147541,0.022943940115650485,,,,1.2817291028946283,,
0.4915,-150.0,0.4915001392364502,-148.88650596381373,0.016528688524590163,0.022520487112368565,,,,1.2545187644033582,,
0.49160000000000004,-150.0,0.49160003662109375,-148.94613202064366,0.01648565573770492,0.022227305612376673,,,,1.2619052317779136,,
0.4917,-150.0,0.4917001724243164,-148.85419904469913,0.01644262295081967,0.022337109557806743,,,,1.2921810092829593,,
0.4918,-150.0,0.49180006980895996,-148.7359334653125,0.016399590163934427,0.02241021957096061,,,,1.301186928654767,,
0.4919,-150.0,0.4919002056121826,-148.75181589901598,0.01635655737704918,0.022655442750293034,,,,1.2972843991332088,,
0.492,-150.0,0.49200010299682617,-148.80882810825887,0.016313524590163934,0.022854277086204584,,,,1.2961166274400435,,
0.49210000000000004,-150.0,0.4921000003814697,-148.92587362471485,0.016270491803278688,0.022737258094569297,,,,1.2503778888462724,,
0.4922,-150.0,0.4922001361846924,-148.89133457183075,0.016227459016393442,0.022511970845496544,,,,1.214475384091795,,
0.4923,-150.0,0.49230003356933594,-148.95878581166517,0.016184426229508195,0.022172935402833372,,,,1.1917535030369668,,
0.4924,-150.0,0.4924001693725586,-148.9598698892245,0.016141393442622953,0.022000367949808343,,,,1.2124979878273465,,
0.4925,-150.0,0.49250006675720215,-148.84690184040892,0.016098360655737706,0.022093843845547644,,,,1.243917487409284,,
0.49260000000000004,-150.0,0.4926002025604248,-148.73697445004132,0.016055327868852456,0.022308598516117353,,,,1.2574825933450506,,
0.4927,-150.0,0.49270009994506836,-148.8162400604607,0.016012295081967214,0.022662264099690733,,,,1.2592295444016184,,
0.4928,-150.0,0.4927999973297119,-148.85695629160077,0.015969262295081967,0.02269930347376892,,,,1.2587207173202906,,
0.4929,-150.0,0.49290013313293457,-148.99351506856456,0.01592622950819672,0.022621472745546416,,,,1.2216165104315546,,
0.493,-150.0,0.4930000305175781,-149.0302018542798,0.015883196721311475,0.02225187097878166,,,,1.1803694736123496,,
0.49310000000000004,-150.0,0.4931001663208008,-149.05137118083772,0.015840163934426228,0.02205546063177726,,,,1.1760659731670695,,
0.4932,-150.0,0.49320006370544434,-148.98760178964721,0.015797131147540985,0.02194525758318207,,,,1.1924435121167727,,
0.4933,-150.0,0.493300199508667,-148.7808225784425,0.01575409836065574,0.02214120197905788,,,,1.2216707556901563,,
0.4934,-150.0,0.49340009689331055,-148.72742221117596,0.01571106557377049,0.022255731838295625,,,,1.2186811179301067,,
0.4935,-150.0,0.4934999942779541,-148.7649904666532,0.015668032786885246,0.022346031206859875,,,,1.2095386864712776,,
0.49360000000000004,-150.0,0.49360013008117676,-148.86334241013316,0.015625,0.02220798968076315,,,,1.1894838641538108,,
0.4937,-150.0,0.4937000274658203,-148.90616102175187,0.015581967213114754,0.021749865282932507,,,,1.1432304266359548,,
0.4938,-150.0,0.49380016326904297,-148.98116854718236,0.01553893442622951,0.021218824967075025,,,,1.1119529884260988,,
0.4939,-150.0,0.4939000606536865,-148.95080232659683,0.015495901639344261,0.0208660538531538,,,,1.1101179649480164,,
0.494,-150.0,0.4940001964569092,-148.82467831025633,0.015452868852459016,0.020731858937256233,,,,1.1147200713842182,,
0.49410000000000004,-150.0,0.49410009384155273,-148.64325312168617,0.01540983606557377,0.020865707989757065,,,,1.1288660781254773,,
0.49420000000000003,-150.0,0.4941999912261963,-148.6123876314233,0.015366803278688525,0.021007980498248056,,,,1.124852222499642,,
0.4943,-150.0,0.49430012702941895,-148.7121717560681,0.015323770491803277,0.020958932562312522,,,,1.109771940817871,,
0.4944,-150.0,0.4944000244140625,-148.88646232031834,0.015280737704918033,0.02064309638329596,,,,1.0767602783229628,,
0.4945,-150.0,0.49450016021728516,-148.90220053058877,0.015237704918032786,0.020187010888578834,,,,1.0510836908831438,,
0.49460000000000004,-150.0,0.4946000576019287,-148.97483126869815,0.015194672131147542,0.01983700732180313,,,,1.0412077018156154,,
0.49470000000000003,-150.0,0.49470019340515137,-148.88402162916196,0.015151639344262294,0.01949500824750438,,,,1.0313132131880782,,
0.4948,-150.0,0.4948000907897949,-148.66138398506624,0.015108606557377047,0.019375180119575144,,,,1.0260859914751925,,
0.4949,-150.0,0.4948999881744385,-148.64515938247686,0.015065573770491805,0.01937533924114696,,,,1.0205420406334869,,
0.495,-150.0,0.49500012397766113,-148.69707356533746,0.015022540983606558,0.01934836993974357,,,,1.015984580560836,,
0.49510000000000004,-150.0,0.4951000213623047,-148.7999837371146,0.014979508196721312,0.019119967641491188,,,,1.0064425104162078,,
0.49520000000000003,-150.0,0.49520015716552734,-148.9836091056344,0.014936475409836064,0.018575068115874904,,,,0.9982417419882473,,
0.4953,-150.0,0.4953000545501709,-149.06971604260585,0.01489344262295082,0.01796892738377184,,,,0.9957439255530587,,
0.4954,-150.0,0.49540019035339355,-149.14998509763822,0.014850409836065573,0.017368619797054813,,,,0.9884569421243365,,
0.4955,-150.0,0.4955000877380371,-148.9884195361086,0.014807377049180328,0.017013024766655033,,,,0.960925628500886,,
0.49560000000000004,-150.0,0.49559998512268066,-148.8500510584542,0.01476434426229508,0.01680579323285178,,,,0.944212414217824,,
0.49570000000000003,-150.0,0.4957001209259033,-148.78789729316708,0.014721311475409836,0.016874105566339982,,,,0.9421126018380842,,
0.4958,-150.0,0.4958000183105469,-148.79888202274927,0.01467827868852459,0.0169623503670875,,,,0.9519968236902706,,
0.4959,-150.0,0.49590015411376953,-148.91778885085876,0.014635245901639345,0.016784777729110627,,,,0.9768754926548866,,
0.496,-150.0,0.4960000514984131,-149.07666817856574,0.014592213114754098,0.0163318222605436,,,,1.0224404158696234,,
0.49610000000000004,-150.0,0.49610018730163574,-149.1629556424606,0.014549180327868852,0.01577422468361045,,,,1.0563128028952466,,
0.49620000000000003,-150.0,0.4962000846862793,-149.05168180365342,0.014506147540983606,0.015217796028556262,,,,1.0315041210801237,,
0.4963,-150.0,0.49629998207092285,-148.97951863052452,0.01446311475409836,0.01503746018122995,,,,1.0055346023517702,,
0.4964,-150.0,0.4964001178741455,-148.90937611745454,0.014420081967213116,0.015025092322840763,,,,0.9906875603336915,,
0.4965,-150.0,0.49650001525878906,-148.8244625846621,0.014377049180327868,0.015114798581802603,,,,0.9934421068839266,,
0.49660000000000004,-150.0,0.4966001510620117,-148.88530124061063,0.014334016393442622,0.015230626691698853,,,,1.0265852913174995,,
0.49670000000000003,-150.0,0.4967000484466553,-149.0170344600453,0.014290983606557377,0.014999758848922512,,,,1.1035412942422504,,
0.4968,-150.0,0.49680018424987793,-149.1793723744701,0.014247950819672131,0.014560077378989237,,,,1.171898420248296,,
0.4969,-150.0,0.4969000816345215,-149.1937598701502,0.014204918032786883,0.014149629501908756,,,,1.2254912882054296,,
0.497,-150.0,0.49699997901916504,-149.17965034543988,0.014161885245901638,0.013696151211804414,,,,1.205220838012971,,
