# Line data CSV and plot json.

Subfigure A
reference_time,reference_radius,reconstruction_time,reconstruction_radius,reference_axis_z,reconstruction_axis_z,growth_rate_time,growth_rate,reference_plasma_current,reconstruction_plasma_current
0.7967,0.88,0.7967000007629395,0.8705416595265147,0.24986,0.2518176096892087,,,-120.0,-113.96480426869404
0.7968000000000001,0.88,0.7968001365661621,0.8700215517923099,0.24986,0.2517983040256795,,,-120.0,-113.8370440781764
0.7969,0.88,0.7969000339508057,0.8702482094877365,0.24986,0.2517424186141773,,,-120.0,-113.77346547680378
0.797,0.88,0.7970001697540283,0.870850438320366,0.24986,0.25171833807207644,,,-120.0,-113.87058768401464
0.7971,0.88,0.7971000671386719,0.8711867404394571,0.24986,0.25174389861935254,,,-120.0,-113.94587164476351
0.7972,0.88,0.7972002029418945,0.8710597518662508,0.24986,0.2519540080315732,,,-120.0,-113.99223076329426
0.7973000000000001,0.88,0.7973001003265381,0.8707214976301673,0.24986,0.25181541335409363,,,-120.0,-113.95393232653655
0.7974000000000001,0.88,0.7973999977111816,0.8705612480595598,0.24986,0.2517220976381447,,,-120.0,-113.89749037343765
0.7975000000000001,0.88,0.7975001335144043,0.8699578129076616,0.24986,0.2517607163681567,,,-120.0,-113.82681719089712
0.7976000000000001,0.88,0.7976000308990479,0.8697779756642537,0.24986,0.2517716450912509,,,-120.0,-113.71986416269176
0.7977000000000001,0.88,0.7977001667022705,0.8704613021357919,0.24986,0.2517662982828848,,,-120.0,-113.76165596681486
0.7978000000000001,0.88,0.7978000640869141,0.8711245261354728,0.24986,0.25162256231694785,,,-120.0,-113.88701252945091
0.7979,0.88,0.7979001998901367,0.8715704726297677,0.24986,0.2517635930645073,,,-120.0,-113.96175843479155
0.798,0.88,0.7980000972747803,0.8714523283973353,0.24986,0.2518644889190254,,,-120.0,-113.99051310133116
0.7981,0.88,0.7980999946594238,0.8711019800860703,0.24986,0.2517976214916508,,,-120.0,-113.94805237364002
0.7982,0.88,0.7982001304626465,0.8709231918932627,0.24986,0.25163264896814197,,,-120.0,-113.95241882026886
0.7983,0.88,0.79830002784729,0.870292452255972,0.24986,0.2515742535201609,,,-120.0,-113.81293013853248
0.7984,0.88,0.7984001636505127,0.8703243889413315,0.24986,0.2514797565014493,,,-120.0,-113.73962028466062
0.7985,0.88,0.7985000610351562,0.8709922870644279,0.24986,0.25141141805641687,,,-120.0,-113.78228079212798
0.7986,0.88,0.7986001968383789,0.8715438775858322,0.24986,0.25151887164627873,,,-120.0,-113.89829626796813
0.7987,0.88,0.7987000942230225,0.8716803225881754,0.24986,0.2516458322060923,,,-120.0,-113.9514841887134
0.7988000000000001,0.88,0.798799991607666,0.8713617201195926,0.24986,0.2516920010029342,,,-120.0,-113.91456055294346
0.7989,0.88,0.7989001274108887,0.8712254251640043,0.24986,0.2515617921336479,,,-120.0,-113.9203809072365
0.799,0.88,0.7990000247955322,0.8707247959529539,0.24986,0.2514086757563028,,,-120.0,-113.86348240698096
0.7991,0.88,0.7991001605987549,0.8699035135943068,0.24986,0.2515351216371822,,,-120.0,-113.7282419776653
0.7992,0.88,0.7992000579833984,0.8700457449207196,0.24986,0.25144165615091,,,-120.0,-113.66304896863673
0.7993000000000001,0.88,0.7993001937866211,0.8709826269367352,0.24986,0.251402986443293,,,-120.0,-113.7417130130851
0.7994000000000001,0.88,0.7994000911712646,0.871471407007961,0.24986,0.2514225835790134,,,-120.0,-113.83106395980167
0.7995000000000001,0.88,0.7994999885559082,0.8715333429790201,0.24986,0.25148905902157664,,,-120.0,-113.8759142265939
0.7996000000000001,0.88,0.7996001243591309,0.8714373348329735,0.24986,0.2515445627253026,,,-120.0,-113.94289820799955
0.7997000000000001,0.88,0.7997000217437744,0.8713231623004705,0.24986,0.25143113131142625,,,-120.0,-113.92777505319224
0.7998000000000001,0.88,0.7998001575469971,0.8706810412046175,0.24986,0.2512947071812372,,,-120.0,-113.78181151409112
0.7999,0.88,0.7999000549316406,0.870074817733472,0.24986,0.25134515180012473,,,-120.0,-113.64082541658792
0.8,0.88,0.8000001907348633,0.8704861523820763,0.24986,0.2512721192012429,,,-120.0,-113.58122554247561
0.8001,0.88,0.8001000881195068,0.8710219397037207,0.24986,0.25122904301232246,,,-120.0,-113.6840650063276
0.8002,0.88,0.8001999855041504,0.8712501068275512,0.24986,0.25125329260889445,,,-120.0,-113.78273377313859
0.8003,0.88,0.800300121307373,0.8711640987125565,0.24986,0.2513310093390931,,,-120.0,-113.79562547203062
0.8004,0.88,0.8004000186920166,0.8710448525959477,0.24986,0.2513820584864411,,,-120.0,-113.78706031445105
0.8005,0.88,0.8005001544952393,0.8710684745698025,0.24986,0.25126250253504945,,,-120.0,-113.80455501567953
0.8006,0.88,0.8006000518798828,0.8702422038509552,0.24986,0.2512811855156159,,,-120.0,-113.66434132740761
0.8007,0.88,0.8007001876831055,0.869962690024913,0.24986,0.2513689938000364,,,-120.0,-113.57668695289551
0.8008000000000001,0.88,0.800800085067749,0.8705646622317714,0.24986,0.25127758156016367,,,-120.0,-113.58890462435652
0.8009000000000001,0.88,0.8008999824523926,0.8712036386973288,0.24986,0.2511848965504405,,,-120.0,-113.65522167821004
0.801,0.88,0.8010001182556152,0.8716339479033884,0.24986,0.2513083312818838,,,-120.0,-113.74431886228781
0.8011,0.88,0.8011000156402588,0.8715818626429853,0.24986,0.25130771645956,,,-120.0,-113.79471340468771
0.8012,0.88,0.8012001514434814,0.8715445271325359,0.24986,0.25125627773878845,,,-120.0,-113.79161668118137
0.8013000000000001,0.88,0.801300048828125,0.8714618357610977,0.24986,0.2511925788480002,,,-120.0,-113.80368909658687
0.8014000000000001,0.88,0.8014001846313477,0.870786067206531,0.24986,0.2512276521799233,,,-120.0,-113.67007492595428
0.8015000000000001,0.88,0.8015000820159912,0.870652541583672,0.24986,0.2511546701126319,,,-120.0,-113.56044812431024
0.8016000000000001,0.88,0.8015999794006348,0.8712071089613669,0.24986,0.25117887685544,,,-120.0,-113.60571775073623
0.8017000000000001,0.88,0.8017001152038574,0.8716327169034609,0.24986,0.25119243654824985,,,-120.0,-113.72442862526081
0.8018000000000001,0.88,0.801800012588501,0.8715614675410686,0.24986,0.25118257527561616,,,-120.0,-113.75787923850761
0.8019000000000001,0.88,0.8019001483917236,0.8714125380391808,0.24986,0.2512680343810116,,,-120.0,-113.76598921747912
0.802,0.88,0.8020000457763672,0.8713771961409078,0.24986,0.2511862935504615,,,-120.0,-113.75988203830659
0.8021,0.88,0.8021001815795898,0.8709179098154357,0.24986,0.251262048352547,,,-120.0,-113.68382608321795
0.8022,0.88,0.8022000789642334,0.8701571739670856,0.24986,0.2511858928851832,,,-120.0,-113.54435934406105
0.8023,0.88,0.802299976348877,0.8703493146326047,0.24986,0.25117855865569594,,,-120.0,-113.48887058360441
0.8024,0.88,0.8024001121520996,0.8709053780098927,0.24986,0.25110767278617374,,,-120.0,-113.5576486659844
0.8025,0.88,0.8025000095367432,0.8717068478030376,0.24986,0.25113358602164415,,,-120.0,-113.70945745719895
0.8026,0.88,0.8026001453399658,0.8717937618304274,0.24986,0.2512262156555647,,,-120.0,-113.7234614956296
0.8027,0.88,0.8027000427246094,0.8718871767985815,0.24986,0.25127082089444697,,,-120.0,-113.78511971344383
0.8028000000000001,0.88,0.802800178527832,0.872342095735825,0.24986,0.2511432018170019,,,-120.0,-113.82678593793096
0.8029000000000001,0.88,0.8029000759124756,0.8723568517107567,0.24986,0.25112841578456746,,,-120.0,-113.79936367338428
0.803,0.88,0.8029999732971191,0.8719441709745488,0.24986,0.2510244502375377,,,-120.0,-113.65567912791252
0.8031,0.88,0.8031001091003418,0.8720207164692168,0.24986,0.25100678572421065,,,-120.0,-113.58367670136172
0.8032,0.88,0.8032000064849854,0.8722536505372618,0.24986,0.2510097772322826,,,-120.0,-113.6461725067998
0.8033,0.88,0.803300142288208,0.8722581000589876,0.24986,0.25104138911835633,,,-120.0,-113.71069315525816
0.8034000000000001,0.88,0.8034000396728516,0.8721632287719225,0.24986,0.25110011893721734,,,-120.0,-113.76320349338717
0.8035000000000001,0.88,0.8035001754760742,0.8721112953594848,0.24986,0.25112458696270834,,,-120.0,-113.82533642419743
0.8036000000000001,0.88,0.8036000728607178,0.8722723855037117,0.24986,0.2510773855691854,,,-120.0,-113.83986390127195
0.8037000000000001,0.88,0.8036999702453613,0.8715382928111538,0.24986,0.25100415934861836,,,-120.0,-113.7241370522891
0.8038000000000001,0.88,0.803800106048584,0.8714573570893056,0.24986,0.2510173703217516,,,-120.0,-113.64298803909153
0.8039000000000001,0.88,0.8039000034332275,0.872121371333792,0.24986,0.2510591585088098,,,-120.0,-113.6649874983881
0.804,0.88,0.8040001392364502,0.8726794921219996,0.24986,0.25107194430788043,,,-120.0,-113.75843558023698
0.8041,0.88,0.8041000366210938,0.8727848509253251,0.24986,0.25105199476362144,,,-120.0,-113.81908637466219
0.8042,0.88,0.8042001724243164,0.8723602942351927,0.24986,0.25117814947977124,,,-120.0,-113.7846266967167
0.8043,0.88,0.80430006980896,0.8722357857800326,0.24986,0.25107192485129376,,,-120.0,-113.80158105467001
0.8044,0.88,0.8044002056121826,0.8720339148268439,0.24986,0.25104295960143147,,,-120.0,-113.7650833348873
0.8045,0.88,0.8045001029968262,0.8714090947822617,0.24986,0.25100009119682776,,,-120.0,-113.64210568529334
0.8046,0.88,0.8046000003814697,0.8712660700557702,0.24986,0.25101622192919393,,,-120.0,-113.56959573401367
0.8047,0.88,0.8047001361846924,0.8717866589917092,0.24986,0.250943276533884,,,-120.0,-113.60483184613543
0.8048,0.88,0.8048000335693359,0.8724206440219427,0.24986,0.25098196423227237,,,-120.0,-113.68397020753048
0.8049000000000001,0.88,0.8049001693725586,0.8725064691493246,0.24986,0.25117855168453507,,,-120.0,-113.84396417742738
0.805,0.88,0.8050000667572021,0.8721729317174589,0.24986,0.25124529899386966,,,-120.0,-113.8268265636917
0.8051,0.88,0.8051002025604248,0.8720819789609724,0.24986,0.2512411023947041,,,-120.0,-113.81277131350247
0.8052,0.88,0.8052000999450684,0.8718943058720888,0.24986,0.25128162714594876,,,-120.0,-113.79205714866045
0.8053,0.88,0.8052999973297119,0.8712917961265455,0.24986,0.2512060537763597,,,-120.0,-113.63182145989147
0.8054000000000001,0.88,0.8054001331329346,0.8713222036276987,0.24986,0.2511548432995807,,,-120.0,-113.56097667951308
0.8055000000000001,0.88,0.8055000305175781,0.8722362291088471,0.24986,0.251174147492713,,,-120.0,-113.67768185324188
0.8056000000000001,0.88,0.8056001663208008,0.8727517155779448,0.24986,0.2511885341234353,,,-120.0,-113.77799731033821
0.8057000000000001,0.88,0.8057000637054443,0.8726226334412926,0.24986,0.25128883995170453,,,-120.0,-113.82328583372407
0.8058000000000001,0.88,0.805800199508667,0.8725474820362773,0.24986,0.25135962720904925,,,-120.0,-113.89513409547423
0.8059000000000001,0.88,0.8059000968933105,0.8724028815920044,0.24986,0.2512340775253041,,,-120.0,-113.82768076471912
0.806,0.88,0.8059999942779541,0.8719360678772851,0.24986,0.25113524483505734,,,-120.0,-113.76409357700145
0.8061,0.88,0.8061001300811768,0.871742256451928,0.24986,0.25122131199867914,,,-120.0,-113.67244365008482
0.8062,0.88,0.8062000274658203,0.8722932113563723,0.24986,0.25118534928918607,,,-120.0,-113.67798875069339
0.8063,0.88,0.806300163269043,0.8727215800918123,0.24986,0.25121208188874755,,,-120.0,-113.76997116602841
0.8064,0.88,0.8064000606536865,0.8728932245762694,0.24986,0.25128106858426374,,,-120.0,-113.8386589068978
0.8065,0.88,0.8065001964569092,0.8726783044912156,0.24986,0.2513467624473143,,,-120.0,-113.85385477616636
0.8066,0.88,0.8066000938415527,0.8725180710373631,0.24986,0.251322156745184,,,-120.0,-113.8454619780519
0.8067,0.88,0.8066999912261963,0.8724249157512695,0.24986,0.25137131220300224,,,-120.0,-113.83594536905979
0.8068,0.88,0.806800127029419,0.8716205634878947,0.24986,0.25132957037295606,,,-120.0,-113.73315012639786
0.8069000000000001,0.88,0.8069000244140625,0.8714437662961837,0.24986,0.25130066090521225,,,-120.0,-113.67104829960991
0.807,0.88,0.8070001602172852,0.8720820089826046,0.24986,0.25131969441089735,,,-120.0,-113.71514420424418
0.8071,0.88,0.8071000576019287,0.8727047888096965,0.24986,0.2512342007875633,,,-120.0,-113.82008651790004
0.8072,0.88,0.8072001934051514,0.8728956860411919,0.24986,0.25130842474881,,,-120.0,-113.90092535385267
0.8073,0.88,0.8073000907897949,0.8728392429519963,0.24986,0.2513948120987811,,,-120.0,-113.98048598528636
0.8074000000000001,0.88,0.8073999881744385,0.8728925789923385,0.24986,0.2515449958133061,,,-120.0,-113.99417589989815
0.8075000000000001,0.88,0.8075001239776611,0.8727241782239643,0.24986,0.25133915355202535,,,-120.0,-113.9431027791952
0.8076000000000001,0.88,0.8076000213623047,0.8721112868985476,0.24986,0.25132210028040414,,,-120.0,-113.83026299060543
0.8077000000000001,0.88,0.8077001571655273,0.8719081900213581,0.24986,0.25135107338814683,,,-120.0,-113.75507216612384
0.8078000000000001,0.88,0.8078000545501709,0.8722450089841436,0.24986,0.2512626007838659,,,-120.0,-113.80245991974579
0.8079000000000001,0.88,0.8079001903533936,0.8724290445428649,0.24986,0.25126265622234906,,,-120.0,-113.89738675714153
0.808,0.88,0.8080000877380371,0.8724617218090893,0.24986,0.2513868550665159,,,-120.0,-113.94941218186109
0.8081,0.88,0.8080999851226807,0.8726394235743051,0.24986,0.25145937931307344,,,-120.0,-114.04205703246062
0.8082,0.88,0.8082001209259033,0.8727521158408446,0.24986,0.2513674998017443,,,-120.0,-114.03603289581002
0.8083,0.88,0.8083000183105469,0.8724038494822625,0.24986,0.2513695106993925,,,-120.0,-113.95075283594147
0.8084,0.88,0.8084001541137695,0.8718845823619842,0.24986,0.2514630402428895,,,-120.0,-113.90766872263318
0.8085,0.88,0.8085000514984131,0.8721798216699918,0.24986,0.25145906427634557,,,-120.0,-113.85829483614451
0.8086,0.88,0.8086001873016357,0.8727348953796636,0.24986,0.2514487572235868,,,-120.0,-113.86335467178517
0.8087,0.88,0.8087000846862793,0.8728683097892775,0.24986,0.25149518604294363,,,-120.0,-113.94401735519924
0.8088,0.88,0.8087999820709229,0.8725718803292183,0.24986,0.2515542734778618,,,-120.0,-113.98940084183502
0.8089000000000001,0.88,0.8089001178741455,0.8723640678993578,0.24986,0.251606242162601,,,-120.0,-114.04612860633277
0.809,0.88,0.8090000152587891,0.8720424434634486,0.24986,0.2514930914589954,,,-120.0,-114.01606711209736
0.8091,0.88,0.8091001510620117,0.8713899376534037,0.24986,0.2514346396072232,,,-120.0,-113.91941007586445
0.8092,0.88,0.8092000484466553,0.8707813230333247,0.24986,0.25144360518785364,,,-120.0,-113.76674634084699
0.8093,0.88,0.8093001842498779,0.8711827976315782,0.24986,0.2515544241529443,,,-120.0,-113.77877706414934
0.8094000000000001,0.88,0.8094000816345215,0.871652516244031,0.24986,0.25149790996884963,,,-120.0,-113.86354458701364
0.8095000000000001,0.88,0.809499979019165,0.8719091258729066,0.24986,0.25152763531317374,,,-120.0,-113.94204708026545
0.8096000000000001,0.88,0.8096001148223877,0.8719742283214444,0.24986,0.25160139703496975,,,-120.0,-114.00169587262884
0.8097000000000001,0.88,0.8097000122070312,0.8721109278688882,0.24986,0.25159929160816813,,,-120.0,-113.9686136054016
0.8098000000000001,0.88,0.8098001480102539,0.8721986016877007,0.24986,0.25168891695948425,,,-120.0,-113.9865589824147
0.8099000000000001,0.88,0.8099000453948975,0.8718238339228092,0.24986,0.2517030130077897,,,-120.0,-113.92766795740127
0.81,0.88,0.8100001811981201,0.8717059436047079,0.24986,0.25158362977068827,,,-120.0,-113.80540760262834
0.8101,0.88,0.8101000785827637,0.8721938522967793,0.24986,0.2517523371283295,,,-120.0,-113.83630514070882
0.8102,0.88,0.8101999759674072,0.8726548287445812,0.24986,0.25180051457254504,,,-120.0,-113.93138178893341
0.8103,0.88,0.8103001117706299,0.8726274791644574,0.24986,0.2517586205752534,,,-120.0,-113.98497218774887
0.8104,0.88,0.8104000091552734,0.8725044312170532,0.24986,0.2517754880174553,,,-120.0,-114.02451352894313
0.8105,0.88,0.8105001449584961,0.8726348201295874,0.24986,0.2518259985356297,,,-120.0,-114.04685825849275
0.8106,0.88,0.8106000423431396,0.8723777778994946,0.24986,0.25181816035550886,,,-120.0,-114.00729161316465
0.8107,0.88,0.8107001781463623,0.8719059290073605,0.24986,0.25183308835175855,,,-120.0,-113.90103293778897
0.8108,0.88,0.8108000755310059,0.8720465312016061,0.24986,0.2518825029764368,,,-120.0,-113.8986721165382
0.8109000000000001,0.88,0.8108999729156494,0.8724767053693615,0.24986,0.2519522298126077,,,-120.0,-113.8913221596806
0.811,0.88,0.8110001087188721,0.8727823486063125,0.24986,0.25188593100848433,,,-120.0,-113.98160064503871
0.8111,0.88,0.8111000061035156,0.8726980568368617,0.24986,0.2519574885828031,,,-120.0,-114.04499412042335
0.8112,0.88,0.8112001419067383,0.8724920362349456,0.24986,0.2521293630739644,,,-120.0,-114.08476160260591
0.8113,0.88,0.8113000392913818,0.8722472139515501,0.24986,0.2519479423072891,,,-120.0,-114.03251723481229
0.8114000000000001,0.88,0.8114001750946045,0.8719953291923782,0.24986,0.2519333539410138,,,-120.0,-114.03811551282503
0.8115000000000001,0.88,0.811500072479248,0.8716255467031127,0.24986,0.2520767538725302,,,-120.0,-113.96809911414168
0.8116000000000001,0.88,0.8115999698638916,0.8718109282406141,0.24986,0.25210639349347663,,,-120.0,-113.90624944666666
0.8117000000000001,0.88,0.8117001056671143,0.8723794667749033,0.24986,0.25212001436527126,,,-120.0,-113.98751120414477
0.8118000000000001,0.88,0.8118000030517578,0.872742066769433,0.24986,0.2521041906813967,,,-120.0,-114.02517763765212
0.8119000000000001,0.88,0.8119001388549805,0.8728173865820096,0.24986,0.25216798133425006,,,-120.0,-114.12384706873738
0.812,0.88,0.812000036239624,0.8725910726869907,0.24986,0.25224087221624925,,,-120.0,-114.14893784295796
0.8121,0.88,0.8121001720428467,0.8724770402296664,0.24986,0.25217401874037204,,,-120.0,-114.12463885796004
0.8122,0.88,0.8122000694274902,0.8721565362842642,0.24986,0.2520367212256009,,,-120.0,-114.07645884184528
0.8123,0.88,0.8123002052307129,0.8717002535950066,0.24986,0.25215773843591593,,,-120.0,-113.96795844616916
0.8124,0.88,0.8124001026153564,0.8715683821350242,0.24986,0.25214890094536385,,,-120.0,-113.91111537148936
0.8125,0.88,0.8125,0.872022637967235,0.24986,0.2521052918718346,,,-120.0,-114.00627820738575
0.8126,0.88,0.8126001358032227,0.8721887524727382,0.24986,0.25219332869451466,,,-120.0,-114.10053323624395
0.8127,0.88,0.8127000331878662,0.8719936144792689,0.24986,0.25232286899556844,,,-120.0,-114.0941731497882
0.8128,0.88,0.8128001689910889,0.8717062950444647,0.24986,0.2522824720927523,,,-120.0,-114.12423233771476
0.8129000000000001,0.88,0.8129000663757324,0.8715144735224697,0.24986,0.2521797149480269,,,-120.0,-114.0867424849659
0.8130000000000001,0.88,0.8130002021789551,0.8706918276016803,0.24986,0.2522213285288165,,,-120.0,-113.97470647996668
0.8131,0.88,0.8131000995635986,0.8704601141463627,0.24986,0.2521665631616841,,,-120.0,-113.86737971155756
0.8132,0.88,0.8131999969482422,0.8708901674647033,0.24986,0.252166288593787,,,-120.0,-113.83867930586351
0.8133,0.88,0.8133001327514648,0.8715723625667338,0.24986,0.25221612117362935,,,-120.0,-113.91788882740364
0.8134000000000001,0.88,0.8134000301361084,0.8720175512539876,0.24986,0.2523098532786169,,,-120.0,-114.05720720578975
0.8135000000000001,0.88,0.813500165939331,0.8719841943561047,0.24986,0.25239250333843316,,,-120.0,-114.07277949388589
0.8136000000000001,0.88,0.8136000633239746,0.8718454296741008,0.24986,0.25230665511528505,,,-120.0,-114.08657912915655
0.8137000000000001,0.88,0.8137001991271973,0.8714860026789855,0.24986,0.25219164285443174,,,-120.0,-114.02054383193212
0.8138000000000001,0.88,0.8138000965118408,0.8709577816755603,0.24986,0.2521475840069147,,,-120.0,-113.9800726838782
0.8139000000000001,0.88,0.8138999938964844,0.8706634300743245,0.24986,0.2522319051604521,,,-120.0,-113.85116189004601
0.8140000000000001,0.88,0.814000129699707,0.8708320197227414,0.24986,0.2522532076239679,,,-120.0,-113.86353542819406
0.8141,0.88,0.8141000270843506,0.8710925418587868,0.24986,0.25218135862484636,,,-120.0,-113.94136681803931
0.8142,0.88,0.8142001628875732,0.8711773847382009,0.24986,0.2523241310907558,,,-120.0,-113.9895497601867
0.8143,0.88,0.8143000602722168,0.8710005185213995,0.24986,0.25240664428079845,,,-120.0,-114.0131380978187
0.8144,0.88,0.8144001960754395,0.8709808487508506,0.24986,0.2523448940961171,,,-120.0,-114.00862057691648
0.8145,0.88,0.814500093460083,0.8706206229485033,0.24986,0.2522897266241637,,,-120.0,-113.9313553081906
0.8146,0.88,0.8145999908447266,0.8698915238690398,0.24986,0.2521999206901735,,,-120.0,-113.78956510544964
0.8147,0.88,0.8147001266479492,0.8700620690614006,0.24986,0.2522323701501958,,,-120.0,-113.7578834316203
0.8148,0.88,0.8148000240325928,0.8705667151467531,0.24986,0.2522261496850745,,,-120.0,-113.7850926872622
0.8149000000000001,0.88,0.8149001598358154,0.8709786799272478,0.24986,0.25220804805742114,,,-120.0,-113.87995029142309
0.8150000000000001,0.88,0.815000057220459,0.8711091604599994,0.24986,0.25218624369787446,,,-120.0,-113.96700373567298
0.8151,0.88,0.8151001930236816,0.8709969381520971,0.24986,0.2521811320489282,,,-120.0,-113.95806647568484
0.8152,0.88,0.8152000904083252,0.8712043040788969,0.24986,0.25216729780302993,,,-120.0,-113.97754309037616
0.8153,0.88,0.8152999877929688,0.8709982209078525,0.24986,0.2521079264702004,,,-120.0,-113.96336680347687
0.8154000000000001,0.88,0.8154001235961914,0.8704126904741842,0.24986,0.2520699462385621,,,-120.0,-113.81469629146692
0.8155000000000001,0.88,0.815500020980835,0.8703761755424799,0.24986,0.252064219991869,,,-120.0,-113.76569354939
0.8156000000000001,0.88,0.8156001567840576,0.8708766362970477,0.24986,0.25209545911998726,,,-120.0,-113.78463116835832
0.8157000000000001,0.88,0.8157000541687012,0.8710942838408264,0.24986,0.25206505105953014,,,-120.0,-113.88542257043996
0.8158000000000001,0.88,0.8158001899719238,0.870927255212623,0.24986,0.25212201741820167,,,-120.0,-113.9247181171219
0.8159000000000001,0.88,0.8159000873565674,0.8709606768391183,0.24986,0.2522135739951822,,,-120.0,-113.93156827074026
0.8160000000000001,0.88,0.8159999847412109,0.8709724788936175,0.24986,0.25202294678713344,,,-120.0,-113.94520142338257
0.8161,0.88,0.8161001205444336,0.8704854269958168,0.24986,0.2520072871092515,,,-120.0,-113.88510030704708
0.8162,0.88,0.8162000179290771,0.8701824213552649,0.24986,0.25210407563274884,,,-120.0,-113.81066116988507
0.8163,0.88,0.8163001537322998,0.8704644077820625,0.24986,0.2520288637584715,,,-120.0,-113.7182194897814
0.8164,0.88,0.8164000511169434,0.8710920627459141,0.24986,0.25199955360979664,,,-120.0,-113.81735659817316
0.8165,0.88,0.816500186920166,0.8714759474970594,0.24986,0.2520179918297185,,,-120.0,-113.88526540617173
0.8166,0.88,0.8166000843048096,0.8715173776810141,0.24986,0.2521457572723756,,,-120.0,-113.94119137781705
0.8167,0.88,0.8166999816894531,0.8714485260392165,0.24986,0.25209814626356825,,,-120.0,-113.93736129855291
0.8168,0.88,0.8168001174926758,0.8713066141530655,0.24986,0.2519396045166224,,,-120.0,-113.87304584515262
0.8169,0.88,0.8169000148773193,0.8710165322219421,0.24986,0.25189878388662923,,,-120.0,-113.85460942293521
0.8170000000000001,0.88,0.817000150680542,0.8709072350132585,0.24986,0.25189644287493745,,,-120.0,-113.77625503924321
0.8171,0.88,0.8171000480651855,0.8711384995504012,0.24986,0.2519356504993062,,,-120.0,-113.74469831678834
0.8172,0.88,0.8172001838684082,0.8714389499418972,0.24986,0.2518632054612206,,,-120.0,-113.84602257925536
0.8173,0.88,0.8173000812530518,0.8717176545717659,0.24986,0.2519394505617328,,,-120.0,-113.96018587621656
0.8174,0.88,0.8173999786376953,0.8716964082869088,0.24986,0.25208903900708957,,,-120.0,-114.00435090911324
0.8175000000000001,0.88,0.817500114440918,0.8716477890534361,0.24986,0.251974880262474,,,-120.0,-113.97234666826033
0.8176000000000001,0.88,0.8176000118255615,0.8712478673096032,0.24986,0.2518614066023108,,,-120.0,-113.90521342555044
0.8177000000000001,0.88,0.8177001476287842,0.8705037181720287,0.24986,0.2519240394309076,,,-120.0,-113.79950470232976
0.8178000000000001,0.88,0.8178000450134277,0.8705633824151029,0.24986,0.25196817990357784,,,-120.0,-113.6644705217214
0.8179000000000001,0.88,0.8179001808166504,0.8710506178745251,0.24986,0.251853028404782,,,-120.0,-113.731416033152
0.8180000000000001,0.88,0.818000078201294,0.8717004708087797,0.24986,0.2519622161838876,,,-120.0,-113.84792263229029
0.8181,0.88,0.8180999755859375,0.8718255242156102,0.24986,0.25199951514856433,,,-120.0,-113.89776308883361
0.8182,0.88,0.8182001113891602,0.8716178861961658,0.24986,0.25200931452829517,,,-120.0,-113.91093604477707
0.8183,0.88,0.8183000087738037,0.87156202556759,0.24986,0.25185282810478826,,,-120.0,-113.88521981643747
0.8184,0.88,0.8184001445770264,0.8711175512413786,0.24986,0.251877270521683,,,-120.0,-113.84566196496911
0.8185,0.88,0.8185000419616699,0.8704574488889139,0.24986,0.2519675464811882,,,-120.0,-113.74194294745989
0.8186,0.88,0.8186001777648926,0.8704581512163566,0.24986,0.25191080205904687,,,-120.0,-113.632990143891
0.8187,0.88,0.8187000751495361,0.8711916447352365,0.24986,0.25184292673015474,,,-120.0,-113.71841894716269
0.8188,0.88,0.8187999725341797,0.8717051691736244,0.24986,0.2518883405917439,,,-120.0,-113.7894631544251
0.8189,0.88,0.8189001083374023,0.8717048340140379,0.24986,0.25205261859552497,,,-120.0,-113.86228298663285
0.8190000000000001,0.88,0.8190000057220459,0.871709416631172,0.24986,0.25197739526776014,,,-120.0,-113.83173038617284
0.8191,0.88,0.8191001415252686,0.8718456763279031,0.24986,0.25182442467219773,,,-120.0,-113.80437480012822
0.8192,0.88,0.8192000389099121,0.8713627539622294,0.24986,0.25186358544672927,,,-120.0,-113.73894499931679
0.8193,0.88,0.8193001747131348,0.8709158422453214,0.24986,0.2519281412609311,,,-120.0,-113.65897960197687
0.8194,0.88,0.8194000720977783,0.8713125936604665,0.24986,0.25195600543041696,,,-120.0,-113.56963809474587
0.8195000000000001,0.88,0.8194999694824219,0.8716338609345977,0.24986,0.251912468234347,,,-120.0,-113.61943265752716
0.8196000000000001,0.88,0.8196001052856445,0.871670666709141,0.24986,0.25188588089311037,,,-120.0,-113.66272986001736
0.8197000000000001,0.88,0.8197000026702881,0.8713896275458909,0.24986,0.25201212363533576,,,-120.0,-113.7415929051291
0.8198000000000001,0.88,0.8198001384735107,0.871394161797002,0.24986,0.25182014498301475,,,-120.0,-113.73248295239011
0.8199000000000001,0.88,0.8199000358581543,0.8714686960125759,0.24986,0.2517569976578921,,,-120.0,-113.71676378846445
0.8200000000000001,0.88,0.820000171661377,0.8709983766895442,0.24986,0.2517309534764645,,,-120.0,-113.64553663756547
0.8201,0.88,0.8201000690460205,0.8706022779043391,0.24986,0.25167493844074396,,,-120.0,-113.48766566532221
0.8202,0.88,0.8202002048492432,0.8711054995011609,0.24986,0.2517568900939257,,,-120.0,-113.51597493784212
0.8203,0.88,0.8203001022338867,0.871637159789283,0.24986,0.25175027804800526,,,-120.0,-113.62564172084534
0.8204,0.88,0.8203999996185303,0.8718385885303946,0.24986,0.2518187359126104,,,-120.0,-113.70990551916395
